#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/PIPD_8h.txt#:type=:list
#Associated Gene Name	XPIPD_8h_Rep1	XPIPD_8h_Rep2	XPIPD_8h_Rep3	XPIPD_8h_Rep4	XDMSO_8h_Rep1_1	XDMSO_8h_Rep2_1	XDMSO_8h_Rep3_1	XDMSO_8h_Rep4_1	C: Student's T-test Significant PIPD_8h_DMSO_8h	C: Student's T-test significant	N: Valid values XPIPD_8h	N: Valid values XDMSO_8h	N: -Log Student's T-test p-value PIPD_8h_DMSO_8h	N: Student's T-test q-value PIPD_8h_DMSO_8h	N: Student's T-test Difference PIPD_8h_DMSO_8h	N: Student's T-test Test statistic PIPD_8h_DMSO_8h
MAP2K7	16.1326	15.4356	15.4096	15.7376	15.3995	15.3824	15.9627	15.3972			4	4	0.267673	0.624985	0.143405	0.64975
ACOT8	17.2612	17.2166	17.2715	17.1286	17.0563	17.2035	17.2618	17.1805			4	4	0.348644	0.534935	0.043932	0.811473
CDIPT	18.8844	18.9238	18.4469	18.8814	19.4063	18.6505	18.9155	18.3838			4	4	0.0806477	0.872413	-0.0548749	-0.22355
PDCD5	20.7591	20.7124	20.4976	20.6288	20.7215	20.6889	20.6081	20.6234			4	4	0.0616757	0.900912	-0.0110159	-0.173971
PRMT5	19.0358	19.1067	19.1187	19.1603	19.0575	19.1029	19.1599	19.1691			4	4	0.179809	0.732239	-0.0169449	-0.461077
SLC9A3R1	19.0263	19.1251	19.1574	19.2425	18.9104	19.0944	18.9796	19.1398			4	4	0.763726	0.256052	0.106743	1.54925
CHEK1	16.5241	16.5573	16.5302	16.8085	16.7633	16.6547	16.5269	16.7633			4	4	0.35047	0.533118	-0.0720429	-0.815016
TNFRSF10B	14.7863	16.1709	15.8452	14.489	15.1829	13.8206	15.1016	14.9308			4	4	0.50097	0.405723	0.563892	1.09498
FPGT	15.2342	14.9396	14.9447	14.4849	14.97	14.6667	14.6926	15.0411			4	4	0.119454	0.816822	0.0582509	0.320396
TPP1	17.5747	17.635	17.6577	17.7556	17.4477	17.3718	17.5096	17.4497	+	PIPD_8h_DMSO_8h	4	4	2.38124	0.0344509	0.21103	4.488
TCERG1	19.0024	18.7247	18.7881	18.7673	18.5836	18.711	18.6347	18.6771			4	4	1.3272	0.106864	0.169014	2.49135
NDC80	16.4546	16.7508	16.748	16.7995	16.3038	16.7064	16.3173	16.7814			4	4	0.494433	0.410088	0.16101	1.08323
TNPO2	16.6707	17.1061	16.8378	16.9044	17.1008	16.647	16.7753	16.9226			4	4	0.0483019	0.924171	0.0183344	0.138017
UNC13B	18.4273	15.9866	15.0109	16.0634	18.0519	18.3292	14.6678	17.8374			3	4	0.320506	0.562716	-0.849504	-0.756354
POLR3A	15.1421	15.0884	15.1131	14.7068	15.7215	15.5867	15.9128	15.4542	+	PIPD_8h_DMSO_8h	4	4	2.44553	0.0326377	-0.65616	-4.62809
PSMA7	21.174	21.1677	21.2073	21.2029	21.2753	21.3609	21.2385	21.2851	+	PIPD_8h_DMSO_8h	4	4	1.99459	0.0463976	-0.101944	-3.69691
SCAMP3	18.5045	18.4191	18.4376	18.4896	18.4778	18.4175	18.5741	18.6039			4	4	0.541561	0.379368	-0.0556092	-1.16732
OPLAH	19.8403	20.0634	20.3048	19.8808	20.2178	20.3575	20.3787	20.2922			4	4	1.3809	0.0984192	-0.289196	-2.58302
BCKDK	16.8093	16.7138	16.6068	16.7622	16.3171	16.4824	16.4294	16.3292	+	PIPD_8h_DMSO_8h	4	4	2.88362	0.0220791	0.333517	5.65971
IFIT3	14.5756	14.6025	14.9084	14.7308	16.0146	15.4948	15.9396	15.653	+	PIPD_8h_DMSO_8h	4	4	3.52522	0.0136716	-1.07121	-7.46381
MGST3	19.4832	19.4122	19.4074	19.4434	20.1821	19.8199	20.0527	19.3111			4	4	1.09433	0.149586	-0.40489	-2.10001
GEMIN2	17.6934	16.7765	16.777	17.154	17.3521	16.9035	17.1694	17.417			4	4	0.174605	0.739168	-0.110276	-0.449354
IRF6	15.3461	15.4132	15.2499	14.8655	15.6387	14.8036	15.0978	15.1883			4	4	0.0612055	0.902065	0.0365956	0.172722
TAX1BP3	20.1189	20.1988	20.198	19.9486	20.4607	20.1569	19.9025	20.0989			4	4	0.110288	0.83048	-0.0386629	-0.298027
GIPC1	19.5235	19.6074	19.5943	19.4872	19.4419	19.5165	19.5532	19.5688			4	4	0.35275	0.53123	0.03299	0.81943
LIN7A	17.2833	17.3737	17.3674	17.5637	16.5857	16.9591	17.0282	17.2792			4	4	1.50482	0.0833595	0.433953	2.79733
IKBKB	17.1877	18.2558	17.8809	17.8648	18.3291	18.2043	17.626	17.7973			4	4	0.288066	0.599803	-0.191852	-0.691417
TIMM23	17.6209	17.529	17.5303	17.5702	18.4792	18.1189	18.0244	18.0891	+	PIPD_8h_DMSO_8h	4	4	2.96992	0.0193418	-0.615271	-5.88041
TIMM23B	17.6209	17.529	17.5303	17.5702	18.4792	18.1189	18.0244	18.0891	+	PIPD_8h_DMSO_8h	4	4	2.96992	0.0193418	-0.615271	-5.88041
HAT1	17.2999	17.8535	17.7371	17.9092	17.7941	18.1049	17.8943	18.1181			4	4	0.879078	0.211805	-0.277906	-1.74221
UBE2L6	15.5411	15.7996	16.003	15.4873	16.5097	15.2975	16.3163	15.7946			4	4	0.401233	0.486012	-0.271761	-0.911903
CASK	18.3302	18.2817	18.1879	18.1746	17.9648	18.0576	18.0421	17.9352	+	PIPD_8h_DMSO_8h	4	4	2.6553	0.0297432	0.243704	5.10452
UQCRQ	18.7602	18.7247	18.7012	18.6926	18.5297	18.7507	18.6609	18.8553			4	4	0.107109	0.833502	0.020514	0.290199
MYL12B	21.687	21.9821	22.0458	21.6212	22.1183	22.1095	22.1869	22.0637			4	4	1.40842	0.094011	-0.285563	-2.63026
MYL12A	21.687	21.9821	22.0458	21.6212	22.1183	22.1095	22.1869	22.0637			4	4	1.40842	0.094011	-0.285563	-2.63026
UQCR11	15.6636	15.3488	15.5289	15.9578	16.4212	15.8193	15.9551	15.8511			4	4	1.05842	0.156589	-0.386903	-2.04025
HGS	18.0177	17.8376	17.7696	17.6962	17.5591	17.7095	17.5544	17.5509			4	4	1.6195	0.0708286	0.236824	2.99974
AURKA	16.5986	16.7224	16.6	16.9326	16.9369	16.3611	16.3846	16.9384			4	4	0.11976	0.816654	0.0581498	0.321138
RAB7L1	16.8582	16.4395	16.7205	16.3708	16.7105	17.0325	16.3727	16.8715			4	4	0.353702	0.530254	-0.149553	-0.821273
DSCR3	15.5532	15.412	15.4668	15.6033	15.5027	15.3637	15.5097	15.3626			4	4	0.58604	0.351203	0.0741444	1.24546
PPP1R12A	18.9272	18.8321	18.8566	18.9347	18.5953	18.764	18.6511	18.7603	+	PIPD_8h_DMSO_8h	4	4	2.1403	0.0404791	0.194971	3.9853
SLC27A2	18.5979	18.616	18.6112	18.5772	18.6041	18.6505	18.6488	18.682			4	4	1.34004	0.104373	-0.0457911	-2.51321
GAK	18.8851	18.9457	19.134	18.8577	19.2819	19.1279	19.1014	19.0722			4	4	1.29923	0.111071	-0.190231	-2.44386
HNRNPDL	21.3625	21.5878	21.7867	21.589	21.9762	21.8357	21.9345	21.8061			4	4	1.73579	0.0611163	-0.306617	-3.20968
XPO1	19.86	19.7734	19.7193	19.7575	19.9656	19.7092	19.8149	19.6943			4	4	0.0973829	0.849161	-0.0184288	-0.266019
BTAF1	16.8932	16.9546	17.0561	16.9741	17.0716	16.9001	17.1702	16.99			4	4	0.422538	0.468363	-0.0634899	-0.951747
ARHGEF10	14.7684	14.9294	15.2195	14.6385	14.2712	14.8907	14.4486	13.7684			4	4	1.07246	0.15366	0.544226	2.0636
ARHGEF10L	14.7684	14.9294	15.2195	14.6385	14.2712	14.8907	14.4486	13.7684			4	4	1.07246	0.15366	0.544226	2.0636
ZNF609	13.1713	12.9834	12.8849	13.1078	10.1358	10.5424	11.9245	12.2411			4	4	1.90427	0.0511751	1.82589	3.52347
SPTBN2	16.2899	16.2982	16.4151	16.455	16.1531	16.229	16.2752	16.1817			4	4	1.69183	0.0645748	0.154819	3.12973
SEC16A	18.5674	18.6607	18.623	18.6954	18.413	18.5856	18.4937	18.5835			4	4	1.25754	0.11878	0.117648	2.37336
PLXNB2	17.9955	18.1539	18.1903	18.1008	17.8803	17.7899	17.8877	17.8135	+	PIPD_8h_DMSO_8h	4	4	2.80767	0.0238278	0.267279	5.47053
KHNYN	16.3356	16.2398	16.5803	16.2457	16.3165	16.1652	16.2636	15.9493			4	4	0.766578	0.25416	0.176709	1.55405
U2SURP	20.2282	20.2638	20.286	20.4525	20.1259	20.3407	20.3148	20.3512			4	4	0.126377	0.807531	0.0244904	0.3371
SETD1A	16.4527	16.2543	16.3506	16.3205	15.8168	15.9112	16.0983	15.8593	+	PIPD_8h_DMSO_8h	4	4	2.89053	0.0218409	0.423105	5.67715
SYNJ2	14.8222	15.2779	15.4891	15.1047	14.6669	14.7722	14.6753	14.4648			4	4	1.84341	0.054088	0.528701	3.40871
KIF3B	16.1177	16.201	16.2428	16.1625	15.7203	16.0024	16.3707	16.1778			4	4	0.345026	0.537749	0.113158	0.804444
PFAS	17.3754	17.3245	17.2719	17.4304	17.3408	17.2848	17.3989	17.2978			4	4	0.183355	0.727803	0.0199838	0.469025
NACAD	20.8246	20.5145	20.7437	20.6036	21.1928	21.181	21.0229	20.9872	+	PIPD_8h_DMSO_8h	4	4	2.54709	0.0301386	-0.424361	-4.85495
ANKRD28	17.3782	17.5133	17.4885	17.6544	17.2866	17.6333	17.4908	17.7619			4	4	0.109474	0.831025	-0.0345263	-0.296027
ARHGEF11	21.3616	21.7133	21.5232	21.4556	21.696	21.2313	21.7674	21.3795			4	4	0.0116436	0.98028	-0.00510502	-0.0345675
KIAA0391	16.7759	16.9779	16.8809	16.9675	17.0755	16.967	16.9819	16.864			4	4	0.515264	0.396582	-0.0715351	-1.12058
CHUK	17.1191	17.0647	16.8231	17.2197	16.9586	17.0026	17.3173	17.2619			4	4	0.26069	0.634342	-0.0784817	-0.635319
LSM1	22.0327	22.1092	21.9801	21.9138	22.8419	22.5622	22.6702	22.5201	+	PIPD_8h_DMSO_8h	4	4	3.60695	0.016	-0.639656	-7.72343
NPC1	16.9959	17.2461	17.2421	17.1434	17.1005	17.2622	17.2835	17.1063			4	4	0.156677	0.761556	-0.0312567	-0.408415
AGPAT2	17.2201	17.469	17.7275	17.4956	17.6769	17.582	17.8959	18.0908			4	4	1.13203	0.14029	-0.333356	-2.16287
DEGS1	15.523	16.5254	16.7779	15.5929	17.6208	16.6774	16.8464	16.9545			4	4	1.28153	0.114032	-0.91999	-2.41389
SCAMP2	17.8722	17.5018	17.5963	17.747	17.344	17.4544	17.4272	17.4585			4	4	1.6226	0.0709865	0.258343	3.00529
ARPC1B	19.4908	19.3027	19.6111	19.4875	19.4577	19.8408	19.7405	19.6011			4	4	0.902701	0.202683	-0.186963	-1.78153
ARPC2	20.1599	20.0889	20.1004	20.4248	19.8659	20.0645	20.1171	20.1549			4	4	0.679533	0.29947	0.142921	1.40666
ARPC3	19.1609	19.2305	19.3306	19.2668	19.0099	19.206	19.1814	19.3863			4	4	0.246289	0.650105	0.0513048	0.605278
BET1	15.9621	15.9821	15.9367	16.2656	15.9287	15.7737	16.1128	16.0598			4	4	0.257683	0.637624	0.0678496	0.629077
ZBTB7B	11.7119	14.9487	14.711	13.7972	15.4395	14.0643	15.8755	15.5478			4	4	0.864321	0.216815	-1.43959	-1.71763
POLR1C	18.1802	18.251	18.4153	18.1587	18.1975	18.364	18.4215	18.4736			4	4	0.647927	0.315555	-0.112852	-1.35256
PLSCR1	17.4493	17.144	17.2937	16.7485	17.4173	17.2211	16.9926	17.1188			4	4	0.0576622	0.908485	-0.0285826	-0.163272
TRIM24	17.3827	17.3239	17.1101	17.6071	17.1402	17.0061	16.9289	17.1499			4	4	1.38898	0.0975227	0.299661	2.59687
PGRMC2	19.4177	19.175	19.4476	19.2844	19.3177	19.2797	19.3462	19.3673			4	4	0.0178641	0.96928	0.00346518	0.052675
VILL	14.5435	14.7342	14.6854	14.5809	14.495	16.0702	14.2637	14.9777			4	4	0.33335	0.550153	-0.315681	-0.781645
PFDN6	20.0257	19.8098	19.7318	19.8685	19.8852	19.8406	19.6981	19.8471			4	4	0.221357	0.679049	0.0411787	0.552325
WDR46	16.6885	16.656	16.5904	16.8133	16.4273	16.6687	16.5719	16.6058			4	4	0.860958	0.218069	0.118643	1.71202
NKRF	17.1193	16.9202	17.0031	17.196	16.6707	16.9442	16.8216	16.9605			4	4	1.22485	0.12358	0.210388	2.3183
GNPAT	17.648	17.8869	18.0664	17.755	18.301	17.9581	18.3853	18.0498			4	4	1.31367	0.108974	-0.334463	-2.46836
LAMA5	17.6546	17.53	17.6165	17.8699	18.2235	17.913	18.0145	17.9929	+	PIPD_8h_DMSO_8h	4	4	2.02559	0.0452322	-0.368225	-3.75736
CASC3	16.1563	16.1925	16.016	16.5	16.6334	16.525	16.2914	17.052			4	4	1.13372	0.140044	-0.409234	-2.16567
MRPS12	16.1357	16.044	15.8146	16.2632	15.8629	16.3813	16.1771	16.4364			4	4	0.413186	0.47618	-0.150054	-0.934312
NDUFA1	15.6054	15.5465	15.9123	15.8375	15.9478	16.0638	15.3894	15.628			4	4	0.0639065	0.897218	-0.0318501	-0.179885
ACOX3	16.0144	16.5485	16.4433	16.1632	16.8345	16.7289	16.8168	16.6163			4	4	1.85713	0.0532864	-0.456783	-3.43443
RER1	17.9322	18.5754	18.5176	18.5726	18.2825	18.3187	18.58	18.7365			4	4	0.161973	0.755207	-0.0799942	-0.4206
SURF4	18.2964	18.8521	18.6906	18.427	19.4411	18.565	19.2312	18.5299			4	4	0.689423	0.29458	-0.375296	-1.42351
MAPK13	18.0299	18.1467	18.1763	18.4368	17.9344	18.1167	18.1078	18.1818			4	4	0.511337	0.399113	0.11228	1.11356
SPTLC1	18.6182	18.6227	18.5485	18.3872	18.407	18.6452	18.7623	18.7539			4	4	0.44106	0.452394	-0.0979919	-0.986037
SPTLC2	19.0519	18.8913	18.9467	19.126	19.0971	19.0837	19.1448	19.1773			4	4	1.11919	0.142702	-0.121751	-2.14143
OGT	18.7239	18.784	18.6239	18.8676	18.663	18.7426	18.5102	18.6163			4	4	0.826359	0.229153	0.116827	1.65427
PMM2	19.0456	18.9821	19.0409	19.1708	18.9475	19.0664	19.0293	19.0615			4	4	0.291058	0.595544	0.0336781	0.697474
CTAGE5	17.9081	17.9051	17.8643	17.9532	17.7419	17.8486	17.759	17.7541	+	PIPD_8h_DMSO_8h	4	4	2.303	0.0367307	0.131753	4.32098
MIA2	17.9081	17.9051	17.8643	17.9532	17.7419	17.8486	17.759	17.7541	+	PIPD_8h_DMSO_8h	4	4	2.303	0.0367307	0.131753	4.32098
HMGB3	20.588	20.5483	20.5771	20.5946	20.3842	20.5259	20.5111	20.4316			4	4	1.75716	0.0593614	0.113763	3.24883
PPM1G	18.0318	18.2572	18.2922	18.3013	18.3286	18.5103	18.2767	18.3849			4	4	0.977447	0.17844	-0.154487	-1.90573
INPPL1	17.551	17.4859	17.4908	17.4158	17.4816	17.4828	17.5531	17.3447			4	4	0.150216	0.770306	0.0203147	0.393441
EIF3D	19.4329	19.5631	19.5924	19.4671	19.9226	19.7952	19.78	19.9293	+	PIPD_8h_DMSO_8h	4	4	3.09378	0.018125	-0.342903	-6.20832
EIF3H	19.4453	19.6583	19.5314	19.6239	19.7051	19.5853	19.6099	19.6036			4	4	0.511459	0.398981	-0.0612574	-1.11378
HDAC3	15.5075	15.8638	15.5748	15.3959	15.9106	15.0488	15.5996	15.7912			4	4	0.00315459	0.992841	-0.0020349	-0.00945507
NVL	17.3364	17.3947	17.5427	17.3515	17.4416	17.3905	17.4287	17.4061			4	4	0.0769553	0.876054	-0.0103755	-0.214025
BCAT2	18.8997	18.7628	18.7199	18.727	18.814	18.7273	18.7408	18.464			4	4	0.470958	0.427932	0.0908165	1.04076
BIRC5	14.4018	14.388	13.5208	13.7543	15.0577	13.8861	14.1944	13.9203			4	4	0.293953	0.593192	-0.248391	-0.70332
IPO8	16.4482	16.9447	16.8282	16.8236	16.8067	16.7874	16.586	16.9358			4	4	0.0478986	0.924511	-0.0177951	-0.136919
STX7	18.9309	18.6404	18.8428	18.5365	18.7284	18.6652	18.7421	18.7353			4	4	0.0777019	0.87534	0.0199175	0.215956
TNRC18	13.4738	13.9656	13.8684	14.0115	14.2005	13.6266	14.4541	13.4826			4	4	0.163934	0.752311	-0.111071	-0.425093
SLC16A3	19.8747	19.6571	19.4403	19.6545	19.1511	19.3401	19.258	19.2379	+	PIPD_8h_DMSO_8h	4	4	2.2618	0.0366595	0.409852	4.23453
SLC31A1	17.2644	15.4616	17.0337	17.232	16.7579	16.7904	16.5251	16.9698			4	4	0.00977501	0.98268	-0.0128345	-0.0290804
ABCC3	15.8254	16.0082	15.9296	15.5472	16.5781	15.9821	16.2934	15.9866			4	4	1.1483	0.136698	-0.382456	-2.19003
ABCC4	17.7229	17.653	17.8559	17.7442	17.5696	17.5311	17.8183	17.6605			4	4	0.615372	0.333986	0.0991378	1.29643
CD3EAP	17.7256	17.7607	17.702	17.9426	17.6713	17.8679	17.6378	17.8179			4	4	0.168474	0.74707	0.0339813	0.435452
P4HA2	17.3538	17.4162	17.3979	17.4915	17.7862	17.4047	17.3619	17.386			4	4	0.275525	0.615729	-0.0698438	-0.665876
YKT6	18.9041	18.9455	18.7816	18.9415	19.059	18.9952	18.9257	19.0332			4	4	1.2083	0.126072	-0.110113	-2.29051
NUPL2	15.7541	15.7334	15.6816	15.7716	16.1323	16.1679	16.0438	16.1329	+	PIPD_8h_DMSO_8h	4	4	4.62444	0.03	-0.384012	-11.68
ARPC5	20.0198	20.1549	20.1597	20.2191	20.0112	20.0169	20.0803	20.1023			4	4	0.907713	0.200742	0.0857186	1.78986
POLR2D	16.4424	16.6445	16.7902	16.1797	16.8468	16.9224	17.0669	16.6003			4	4	1.0926	0.149936	-0.344889	-2.09713
PDPK1	16.586	16.2741	16.3966	16.3247	16.386	16.4465	16.2868	16.229			4	4	0.2893	0.597904	0.0582757	0.693918
TAPBP	18.3985	18.3757	18.4226	18.5172	18.4879	18.3697	18.3413	18.3142			4	4	0.459083	0.437229	0.0502276	1.01911
RNF113A	15.7404	15.8846	15.7591	16.0538	14.8332	15.3145	15.299	15.4265	+	PIPD_8h_DMSO_8h	3	4	2.28067	0.0372796	0.641155	4.27401
KDM6A	15.3704	16.3768	16.6383	16.4309	15.9594	15.7211	16.0855	15.9862			4	4	0.397766	0.489579	0.266072	0.905375
DHX15	20.5438	20.7366	20.7365	20.6911	20.7449	20.6487	20.7836	20.7263			4	4	0.399773	0.487518	-0.0488639	-0.909156
RNMT	18.1387	18.296	18.2943	18.1547	17.901	18.1264	18.1394	18.0162			4	4	1.32749	0.106963	0.175157	2.49184
ZZEF1	14.3835	14.419	14.6487	14.6147	14.3674	14.7804	14.524	14.4031			4	4	0.00662761	0.987671	-0.00227809	-0.0197866
ASAP2	15.8666	15.7266	15.8936	15.9808	15.916	16.0685	15.9624	16.0813			4	4	1.09983	0.148037	-0.140098	-2.10917
TTI1	15.125	15.5929	15.0526	14.8106	14.9016	15.5142	15.6921	15.2443			4	4	0.348633	0.534842	-0.192747	-0.811452
RRP8	17.2443	17.4158	17.4662	17.7807	17.2177	17.1835	17.4404	17.3917			4	4	0.622931	0.329259	0.168401	1.3095
SIPA1L1	15.2257	15.2411	15.3229	15.3603	14.5857	14.8156	15.1777	14.9067			4	4	1.77755	0.0584469	0.416079	3.28635
CYB5B	19.6477	19.4778	19.5292	19.2057	19.6899	19.2853	19.5753	19.4158			4	4	0.0736048	0.88188	-0.0264769	-0.205331
PRPF4	19.1644	19.0103	18.9942	19.1023	18.8687	18.9384	18.8432	18.8967	+	PIPD_8h_DMSO_8h	4	4	2.1617	0.0393966	0.181052	4.0286
NDUFS4	17.648	17.725	17.826	17.7582	17.6229	17.6483	17.8092	17.8814			4	4	0.00524715	0.989893	-0.00113964	-0.0156896
GPR39	14.7913	14.1131	14.876	13.6818	14.0427	13.6779	14.2286	14.1749			4	3	0.490999	0.412761	0.334522	1.07704
DYNC1LI2	19.0153	19.076	19.1621	18.8837	19.3423	19.0927	19.2881	19.1904			4	4	1.28227	0.113885	-0.194115	-2.41514
PSMD3	20.0845	20.1485	20.0992	20.2789	19.9684	20.1044	20.0279	20.1133			4	4	0.899106	0.204432	0.0992961	1.77555
RBFOX2	17.2752	17.2235	17.1406	17.0596	17.0702	17.0228	17.0646	17.2988			4	4	0.329203	0.554177	0.0606256	0.773504
PAPSS1	19.0766	19.2318	19.22	19.2041	19.0995	19.0114	19.1633	19.1736			4	4	0.66062	0.308637	0.0711846	1.37433
ZW10	16.9683	17.0888	17.1782	17.2258	17.4172	17.1692	17.2409	17.2907			4	4	1.11309	0.144305	-0.164214	-2.13127
SPINT1	17.6793	17.7053	17.657	17.8753	16.9232	17.1554	17.0126	17.2581	+	PIPD_8h_DMSO_8h	4	4	3.43328	0.0173699	0.641904	7.18046
B4GALT5	18.5962	19.028	18.8432	19.4245	18.7864	19.1276	19.1508	19.1074			4	4	0.135955	0.792149	-0.0700521	-0.359951
SART1	17.5085	17.5112	17.5081	17.569	17.3296	17.3786	17.3469	17.4665	+	PIPD_8h_DMSO_8h	4	4	2.26362	0.0366352	0.143774	4.23833
SPINT2	19.0152	18.7665	18.878	18.9897	18.2453	18.1739	18.042	18.2468	+	PIPD_8h_DMSO_8h	4	4	4.20114	0.0175385	0.735349	9.85547
GPAA1	18.7941	18.5053	18.6516	18.5018	18.7636	18.5573	18.6059	18.3315			4	4	0.165868	0.749889	0.0486507	0.429512
DAPK3	16.7226	16.2541	16.6025	16.3853	16.772	16.5152	16.4389	16.4856			4	4	0.18758	0.722808	-0.0618238	-0.478454
AP5Z1	15.6857	15.2098	15.2371	15.1343	14.9917	15.2337	15.0219	14.8349			4	4	1.02348	0.165921	0.296165	1.98217
PPIP5K2	14.1669	14.0487	14.4407	14.5881	14.3234	14.2983	13.8041	14.3685			4	4	0.254134	0.641682	0.112542	0.621691
MAP3K7	15.8503	16.0667	15.9814	16.1203	16.0341	15.7261	15.9068	16.1011			4	4	0.25234	0.643763	0.0626178	0.617948
EEF1E1	20.3619	20.1031	20.1586	20.1501	20.2948	20.1982	20.1562	19.9415			4	4	0.191035	0.719049	0.0457816	0.486134
WDR62	15.3531	15.7408	15.7445	16.0915	15.3771	15.5293	15.5574	15.6709			4	4	0.573142	0.360053	0.198756	1.22291
HNRNPR	20.3426	20.6089	20.5463	20.4725	20.7681	20.558	20.6913	20.6079			4	4	1.16869	0.132895	-0.163751	-2.22411
PRPF3	18.6657	18.4835	18.4475	18.4717	18.5092	18.6044	18.4614	18.6224			4	4	0.202433	0.703106	-0.0322762	-0.511259
TXNL1	19.2203	19.548	19.5217	19.4878	19.4656	19.5428	19.4908	19.5367			4	4	0.356986	0.527013	-0.064528	-0.827618
TPD52L2	19.5245	19.6325	19.4896	19.5496	19.4599	19.5681	19.3537	19.5652			4	4	0.475664	0.423641	0.0622935	1.0493
EMC8	17.2533	17.8478	18.1725	18.0619	18.5715	17.9073	18.2632	17.8792			4	4	0.57434	0.359115	-0.321489	-1.22501
ERI3	15.1406	15.6919	16.0042	15.6316	15.4162	15.5136	15.8409	15.1091			4	4	0.257932	0.637289	0.147125	0.629595
PRKRIR	14.0859	14.6833	14.985	14.6014	14.8143	14.8354	14.7365	14.9538			4	3	0.606288	0.339923	-0.246106	-1.28069
GRID2	17.1323	16.88	16.8728	15.6365	16.3459	17.2573	15.5016	15.153			4	4	0.437206	0.455733	0.565925	0.978927
FIBP	16.5322	16.3927	16.0297	16.3601	16.5796	17.1836	16.3407	16.8082			4	4	0.983048	0.176538	-0.3994	-1.91503
EIF4G3	19.3257	19.2413	19.3774	19.364	19.4533	19.4005	19.5918	19.487			4	4	1.66472	0.0665237	-0.156061	-3.08078
PPIH	19.4962	19.4422	19.0522	19.3469	19.024	19.2097	19.1503	19.0687			4	4	1.07089	0.153712	0.22121	2.061
HTRA2	16.8712	16.9227	17.0033	16.8205	17.1801	17.191	17.2871	17.2677	+	PIPD_8h_DMSO_8h	4	4	3.34014	0.0165455	-0.327033	-6.90245
KLF4	16.6883	16.7999	16.7842	17.1456	16.3799	16.8328	16.6829	17.0185			4	4	0.317185	0.566365	0.125993	0.749777
OIP5	14.2191	14.297	14.4408	15.0323	13.6186	13.6741	13.7363	14.6412			4	4	0.976729	0.178627	0.579762	1.90453
AKR7A2	18.1426	18.157	18.154	18.091	18.2043	18.2734	18.226	18.1824			4	4	1.86279	0.0531198	-0.085382	-3.44507
EPB41L2	18.7567	18.8863	18.9015	18.933	18.7882	18.7845	18.8265	18.9484			4	4	0.241461	0.65554	0.0324636	0.59512
TGOLN2	17.0208	17.2819	17.2037	17.198	16.6346	16.5464	16.8313	17.2644			4	4	1.10032	0.147877	0.356938	2.10999
RAD51C	14.2338	14.1628	14.3187	14.2854	14.9495	14.6287	15.1584	14.4604			2	4	1.84917	0.0534742	-0.549018	-3.41951
LAMTOR5	17.069	16.8325	16.6273	16.5617	17.1954	17.1919	16.6869	17.0438			4	4	0.765636	0.254742	-0.25688	-1.55246
B3GNT1	15.3314	15.4935	15.7348	15.5829	16.114	16.0329	15.8898	16.0455	+	PIPD_8h_DMSO_8h	4	4	2.61824	0.0303556	-0.484849	-5.0181
FOXO3	15.2593	15.0674	14.6354	15.7424	14.1742	14.5068	15.1231	14.9604			4	4	0.757464	0.259331	0.484975	1.5387
AKAP10	12.6795	13.2293	13.2697	13.834	12.4954	13.3247	14.0097	13.5761			3	4	0.0902547	0.857423	-0.0983038	-0.248068
DENR	17.5107	17.7752	17.7041	17.7174	17.6842	17.639	17.8674	17.6687			4	4	0.193392	0.716448	-0.0379949	-0.491354
XPOT	17.7615	17.7417	17.9953	17.6609	18.1135	17.955	18.1933	18.0199			4	4	1.70645	0.0631798	-0.280524	-3.15624
DNPH1	18.0114	18.1755	17.9702	18.0953	18.2006	18.126	18.2609	18.3577			4	4	1.3837	0.0977315	-0.173214	-2.58781
TIMM44	19.2486	19.4132	19.5749	19.2434	19.5026	19.5049	19.5244	19.3572			4	4	0.539717	0.380931	-0.102226	-1.16406
TRAPPC3	18.9726	18.9723	19.1199	19.0734	19.1088	19.1871	19.1472	19.165			4	4	1.55908	0.0776603	-0.117482	-2.89258
CHMP2A	19.4395	19.2579	19.1857	19.3167	18.9045	19.0548	19.0209	19.0695	+	PIPD_8h_DMSO_8h	4	4	2.33812	0.03646	0.287549	4.39549
NCK2	16.0099	16.0595	15.8668	15.5945	16.0707	16.4009	16.2314	16.4061			4	4	1.62053	0.0709991	-0.394603	-3.00159
PLRG1	17.6331	17.6354	17.571	17.8528	17.3567	17.515	17.475	17.6056			4	4	1.21308	0.125719	0.184957	2.29853
PRC1	14.7046	15.7957	15.7716	15.9127	16.1269	15.4111	16.1519	16.0255			4	4	0.533442	0.384835	-0.382665	-1.15293
RGS10	17.9218	17.7964	17.7629	17.8891	17.9522	18.1598	17.6866	17.0614			4	4	0.210379	0.692374	0.127583	0.528598
ZNF207	18.864	19.7104	19.6084	19.4583	19.6012	19.6449	19.5006	19.5507			4	4	0.3713	0.511926	-0.164061	-0.855126
NDUFB5	18.0364	18.1792	18.0518	17.4287	18.5255	18.4032	18.5256	18.2663			4	4	1.52058	0.0813057	-0.506096	-2.82491
NDUFB3	19.027	18.6293	18.7687	18.9081	18.3475	18.6201	18.4404	18.2828	+	PIPD_8h_DMSO_8h	4	4	1.9607	0.0489661	0.410591	3.63139
