#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/PI_8h.txt#:type=:list
#Associated Gene Name	XPI_8h_Rep1	XPI_8h_Rep2	XPI_8h_Rep3	XPI_8h_Rep4	XDMSO_8h_Rep1_1	XDMSO_8h_Rep2_1	XDMSO_8h_Rep3_1	XDMSO_8h_Rep4_1	C: Student's T-test Significant PI_8h_DMSO_8h	C: Student's T-test significant	N: Valid values XPI_8h	N: Valid values XDMSO_8h	N: -Log Student's T-test p-value PI_8h_DMSO_8h	N: Student's T-test q-value PI_8h_DMSO_8h	N: Student's T-test Difference PI_8h_DMSO_8h	N: Student's T-test Test statistic PI_8h_DMSO_8h
UBA1	21.6235	21.5344	21.4472	21.4567	21.5731	21.3876	21.3926	21.3305			4	4	0.685222	0.4181	0.0944891	1.41636
NME2	22.815	22.9627	23.0119	23.0277	22.8	22.6837	22.8932	22.9992			4	4	0.635642	0.445641	0.110285	1.33143
SPRR2D	17.0886	17.8086	17.8456	18.4167	16.7542	17.4633	18.3303	18.3889			4	4	0.0407178	0.9547	0.0556679	0.117228
SPRR2B	17.0886	17.8086	17.8456	18.4167	16.7542	17.4633	18.3303	18.3889			4	4	0.0407178	0.9547	0.0556679	0.117228
FDXR	20.2268	20.3015	20.2383	20.1107	20.1182	20.176	20.172	20.1021			4	4	0.887634	0.321816	0.0772333	1.75646
HNRNPA2B1	24.011	24.2649	24.4813	24.224	24.2729	24.1678	24.3451	24.2182			4	4	0.0187053	0.977654	-0.00570869	-0.0551051
RFX1	16.2724	16.148	16.0767	16.2451	16.3182	16.1409	16.0527	16.1734			4	4	0.0716366	0.923041	0.014267	0.200201
CBL	17.0619	17.009	17.222	17.1684	17.1255	17.2958	17.1409	17.1915			4	4	0.548192	0.505911	-0.0730844	-1.17904
PRKACB	17.1633	16.23	16.1985	16.7668	16.661	16.1097	16.0302	15.8541			4	4	0.717012	0.402296	0.425903	1.47037
UQCRC2	19.2393	19.2247	19.1622	19.3012	19.3042	19.2367	19.2221	19.308			4	4	0.443223	0.57705	-0.0358882	-0.990021
FECH	16.0101	15.6409	16.4115	15.9198	16.1217	16.372	16.2125	15.8298			4	4	0.295738	0.697483	-0.138442	-0.706918
TCEA1	19.8212	19.6359	19.7374	19.4465	19.5004	19.5623	19.6653	19.543			4	4	0.476918	0.554618	0.0924816	1.05158
ITGA6	19.5718	19.57	19.6203	19.4919	19.4918	19.5659	19.6745	19.3319			4	4	0.252861	0.737085	0.0474625	0.619035
SFPQ	21.9839	21.9974	21.9208	21.9531	21.8715	21.8582	21.849	22.0005			4	4	0.88323	0.323557	0.0689664	1.74912
TUBG1	18.8286	18.8674	19.115	19.0609	19.0907	18.7638	18.9835	18.8188			4	4	0.207278	0.780487	0.0537953	0.521849
PPIB	22.5108	22.467	22.5036	22.5493	22.4306	22.672	22.5832	22.6245			4	4	0.6019	0.468674	-0.0698986	-1.27307
ME2	18.6256	18.386	18.3586	18.3255	18.593	18.5981	18.4187	18.373			4	4	0.34164	0.659315	-0.0717316	-0.797851
WARS	20.6618	20.7631	21.3064	21.0116	20.7716	20.9913	21.4553	21.1431			4	4	0.32292	0.673032	-0.154632	-0.761123
RPS3	23.408	23.619	23.5016	23.5416	23.6649	23.6437	23.5854	23.6902			4	4	1.39602	0.183848	-0.128526	-2.60895
GCSH	16.5773	16.8045	17.1382	16.8248	17.3539	17.8034	17.3757	17.2118			4	4	1.88579	0.116627	-0.599976	-3.48845
RPS6KB1	14.318	14.7991	14.5851	14.7149	14.9734	15.4699	14.8463	15.3407			4	4	1.64869	0.144119	-0.553295	-3.05197
JAK1	14.6262	15.3085	15.0617	15.177	14.0831	14.2488	14.5336	14.796			4	4	1.5678	0.155179	0.627987	2.90796
SP100	17.8404	17.5466	17.7379	17.5423	17.747	17.2974	17.5888	17.2664			4	4	0.672544	0.426072	0.191875	1.39473
NFYA	15.3689	16.2145	16.1039	16.1769	16.539	16.429	16.0336	16.3381			4	4	0.805195	0.359912	-0.368866	-1.61886
AHCY	22.9465	22.9235	22.8944	22.8747	22.8233	22.954	22.8028	22.9084			4	4	0.430407	0.586794	0.0376434	0.966353
CFL1	24.3944	24.3562	24.3554	24.4516	24.3444	24.4196	24.3313	24.2745			4	4	0.589515	0.47636	0.0469098	1.25152
EIF4B	19.7288	20.0023	19.5949	19.9132	19.7529	19.8813	19.8411	20.063			4	4	0.275094	0.717894	-0.0747399	-0.664993
F8A3	16.4284	17.0031	16.4393	17.775	17.6445	17.2556	17.6981	17.1746			4	4	0.760668	0.381415	-0.53176	-1.5441
ATP2B4	18.7877	18.725	18.7126	18.6198	18.5531	18.5677	18.6639	18.573			4	4	1.53186	0.16073	0.121835	2.84468
ITPKA	15.3817	15.2999	15.2964	15.4533	15.6673	15.7046	15.2146	16.0427			4	4	0.865928	0.331629	-0.299481	-1.72031
DGKA	16.8861	16.7297	16.8201	16.819	16.9161	16.9796	16.9162	16.8966			4	4	1.66331	0.142549	-0.113422	-3.07825
CPT2	17.0159	17.0819	17.1117	17.1314	17.028	17.1601	17.072	16.8907			4	4	0.328328	0.668955	0.0475163	0.771782
DTYMK	18.5668	18.6117	18.6012	18.5936	18.5514	18.7606	18.5188	18.7998			4	4	0.390274	0.618133	-0.0643091	-0.891228
RRM1	18.3347	18.3803	18.2014	18.469	18.607	18.6296	18.3349	18.5695			4	4	1.12368	0.245904	-0.188888	-2.14893
CCND1	16.3908	16.8858	16.5008	16.7162	16.7357	17.437	16.8117	16.9907			4	4	0.990752	0.285589	-0.37033	-1.92782
CHM	15.0558	15.7899	16.2239	15.8524	15.9496	16.0671	16.3275	16.0814			4	4	0.712453	0.404778	-0.375917	-1.46265
KDELR1	20.3923	18.2989	18.3502	18.0751	19.1283	18.6892	19.1422	18.9001			4	4	0.126299	0.864696	-0.185842	-0.336914
EEF1B2	20.5893	21.1954	21.3116	21.4422	21.346	21.1331	21.1695	21.3285			4	4	0.224372	0.76419	-0.10969	-0.558796
ATP5F1	20.1735	20.0886	20.1584	19.9389	20.106	19.973	19.9333	19.7932			4	4	0.825382	0.34912	0.138457	1.65264
ACP1	20.2501	20.2565	20.4424	20.3407	20.5079	20.6461	20.4455	20.4072			4	4	1.38711	0.182635	-0.179244	-2.59366
ACAT1	20.3055	20.2336	20.2024	20.1053	19.9289	19.9963	20.1058	20.0932			4	4	1.65418	0.142835	0.180672	3.06183
MYL9	18.0814	17.8015	17.8999	18.1538	18.7335	18.3407	18.4407	18.3322			4	4	2.07392	0.0969524	-0.477632	-3.85256
CCNC	15.681	14.7558	15.3984	15.5542	14.7559	14.938	15.1512	15.1162			4	3	0.787152	0.368875	0.357029	1.58861
POLR2A	18.131	18.0648	18.0608	18.0465	17.9873	17.994	17.9867	18.0692			4	4	1.28412	0.203703	0.0664487	2.41828
CDK2	18.2923	18.4709	18.4288	18.5989	18.5822	18.4788	18.3956	18.5335			4	4	0.275706	0.717697	-0.0498171	-0.666247
FPR3	19.1259	18.7319	18.7801	18.6102	18.8173	19.2331	18.9685	18.9131			4	4	0.562552	0.49499	-0.170973	-1.20433
ADRBK1	16.5169	16.1238	16.4394	16.3474	16.6329	16.2962	16.4865	16.0569			4	4	0.0255284	0.970519	-0.011261	-0.0746591
MCM3	20.1706	20.2697	20.3223	20.3943	20.2847	20.3401	20.2586	20.3107			4	4	0.0662172	0.92838	-0.0093379	-0.185986
NFYB	17.0194	18.0382	17.295	17.5681	17.6169	17.945	17.6566	17.4681			4	4	0.343384	0.657968	-0.191463	-0.801248
MPST	18.3814	18.5435	18.6685	18.6651	18.5115	18.3393	18.6001	18.4408			4	4	0.476301	0.555135	0.091702	1.05046
RPS12	21.8417	21.9288	21.8611	22.0011	22.0486	22.1895	22.0375	22.2295			4	4	1.93974	0.110978	-0.218066	-3.59113
BRD2	16.1982	16.2344	15.9971	16.3672	16.0993	16.0518	15.6464	16.3414			4	4	0.452955	0.569722	0.164489	1.0079
FAS	15.4612	15.6733	15.5543	15.8698	15.3562	16.0675	15.854	15.8812			4	4	0.370519	0.635023	-0.150053	-0.853632
YY1	18.6201	18.8002	18.5674	18.7093	18.0918	18.4151	18.6606	18.4782			4	4	1.05522	0.26546	0.262801	2.03493
DNAJB1	20.048	20.0023	19.9959	19.9635	20.0545	20.0374	20.044	20.0974			4	4	1.35541	0.189934	-0.0558925	-2.53942
DNAJB2	16.6244	16.0183	15.9758	16.0896	16.3902	16.3418	16.476	16.6357			4	4	0.871351	0.329446	-0.283936	-1.72934
ATP5A1	22.4296	22.2397	22.2847	22.198	22.3136	22.238	22.3253	22.1342			4	4	0.209349	0.778863	0.0352235	0.526359
PSMA1	21.2909	21.152	21.13	21.1885	21.1266	21.2165	21.1914	21.2089			4	4	0.0378053	0.956988	0.00448322	0.109165
PSMA2	20.5457	20.5313	20.8083	20.8637	20.8317	20.7788	20.8445	20.8365			4	4	0.759774	0.381489	-0.135653	-1.54259
PSMA3	20.3799	20.3598	20.4231	20.3382	20.3701	20.4931	20.3833	20.4782			4	4	0.753622	0.383236	-0.0559316	-1.53223
PSMA4	21.0272	20.9606	20.8513	20.8935	20.8944	21.0688	21.0939	20.9877			4	4	0.62667	0.45077	-0.0780654	-1.31596
S100P	22.5892	23.0629	24.1175	21.0167	23.695	22.5407	22.6904	22.1704			4	4	0.0371505	0.957725	-0.0775356	-0.107345
ITGA3	17.5528	17.4573	17.6436	17.4177	17.2534	17.3516	17.5644	17.4021			4	4	0.744981	0.387527	0.125	1.51766
MSN	24.1601	23.9532	23.9632	23.8081	23.9677	23.8486	23.8695	23.8602			4	4	0.501095	0.538254	0.08464	1.0952
PTPN3	13.6984	14.7531	12.3269	14.4161	14.4671	14.8125	14.6188	14.0721			4	4	0.582393	0.480993	-0.693966	-1.23909
DDX6	20.5471	20.6181	20.521	20.6805	20.5945	20.4786	20.4932	20.5776			4	4	0.560506	0.496558	0.055717	1.20074
CTNNA2	17.1987	17.2213	17.3636	17.6572	17.7473	17.281	17.2724	17.1902			4	4	0.026049	0.970113	-0.0125442	-0.0761396
DNMT1	17.6853	17.9646	17.6852	18.1036	18.1978	17.925	17.8354	18.1773			4	4	0.593105	0.473355	-0.174168	-1.25778
U2AF2	21.9452	21.8512	21.8455	21.8661	21.8878	21.7039	21.7321	21.6208			4	4	1.23237	0.218034	0.140841	2.33096
RPL13	22.289	22.292	22.1878	22.277	22.3632	22.463	22.2679	22.4417			4	4	1.28231	0.203757	-0.122468	-2.41521
IVD	17.83	17.9819	17.8146	17.6977	17.6514	17.8496	17.8869	17.7186			4	4	0.28117	0.712544	0.054388	0.677404
S100A4	18.7951	18.66	18.8136	18.4811	18.5751	18.71	18.5314	18.6238			4	4	0.39558	0.6134	0.0773668	0.901254
MGAT1	16.599	16.4926	16.4435	16.3493	16.7153	16.6702	16.4225	16.611			4	4	0.802816	0.361069	-0.133641	-1.61488
HMGB2	20.717	20.6984	20.59	20.5697	20.2696	20.4352	20.4848	20.5502			4	4	1.59547	0.150003	0.208798	2.95698
PTBP1	22.6204	22.1392	22.6154	22.3505	22.2344	21.9233	22.2919	22.0555			4	4	1.11065	0.250465	0.305067	2.1272
TARS	20.595	20.6717	20.9413	20.8141	20.7349	20.9786	21.0781	21.0021			4	4	0.917285	0.308022	-0.192883	-1.80578
VARS	19.5684	19.6096	19.5617	19.5666	19.5789	19.5674	19.5327	19.5867			4	4	0.255185	0.735206	0.0101595	0.62388
EEF1G	22.677	22.7454	22.7265	22.7663	22.8463	22.7004	22.8408	22.6612			4	4	0.267537	0.725692	-0.0333533	-0.649469
ZFP36	15.7547	15.6632	15.3072	15.8016	15.1402	14.5977	15.7635	15.3241			4	4	0.793017	0.366083	0.425279	1.59845
FKBP2	20.4008	19.7122	20.0022	19.7868	20.0704	19.5945	19.88	19.9318			4	4	0.233298	0.755702	0.10635	0.577841
AK4	18.0822	18.0277	17.8934	17.9279	17.7686	17.9028	17.8885	17.9655			4	4	0.847865	0.340879	0.101413	1.69018
ANXA13	19.6791	19.9104	20.0368	19.8887	20.1778	20.3774	20.0567	19.9972			4	4	1.29845	0.2012	-0.273497	-2.44255
MAOB	16.3394	16.8474	16.7722	16.64	16.6873	16.8061	16.7889	17.051			4	4	0.646511	0.441687	-0.183577	-1.35013
YWHAQ	21.0851	21.3685	21.2835	21.3266	21.0718	21.2568	21.2664	21.2404			4	4	0.309086	0.685301	0.0570679	0.733672
MAPK3	17.7594	18.1626	18.3092	18.1499	17.9856	18.2232	18.3726	18.2138			4	4	0.306273	0.688399	-0.103512	-0.728057
MARK3	15.638	16.2721	16.1189	16.3767	16.1029	16.0413	16.3282	16.3965			4	4	0.257038	0.733763	-0.115806	-0.627736
ATP6V0C	16.7114	18.1278	18.1726	18.1056	18.1618	17.9967	18.3526	18.5481			4	4	0.612981	0.458958	-0.48545	-1.29229
ARNT	14.7789	15.2887	14.6195	15.089	14.6601	15.5183	15.0289	15.2036			4	4	0.281714	0.712027	-0.158721	-0.678513
RPL10	18.4877	18.8644	19.0352	19.1296	19.2534	19.3182	19.4	19.8357			4	4	1.59951	0.150051	-0.572635	-2.96415
RPA1	19.9538	19.976	19.8851	20.092	20.0912	20.0669	19.9943	19.994			4	4	0.562106	0.495168	-0.0598865	-1.20355
APEX1	20.5247	20.9653	21.0976	20.8881	20.6711	20.4416	20.8452	20.6443			4	4	0.720723	0.398755	0.218383	1.47666
DCK	18.2396	18.2819	18.3272	18.3844	18.5874	18.5682	18.5931	18.5533	+	PI_8h_DMSO_8h	4	4	3.76815	0.0532308	-0.267253	-8.2579
CAD	20.5141	20.3934	20.3741	20.4599	20.5522	20.4848	20.5163	20.4258			4	4	0.688457	0.415634	-0.0594072	-1.42187
CALR	22.4246	23.2274	23.1018	23.1171	23.3243	23.0273	23.1313	23.0628			4	4	0.376967	0.629388	-0.168686	-0.865951
MAP4	21.7225	21.6231	21.6192	21.5374	21.7308	21.718	21.6743	21.6809			4	4	0.956978	0.295418	-0.0754685	-1.87173
CANX	22.1037	22.5275	22.4744	22.4354	22.3432	22.1406	22.4172	22.285			4	4	0.338075	0.661296	0.0887542	0.790892
PIK3R1	16.3496	16.4503	16.323	16.307	16.4268	16.588	16.7315	16.6324			4	4	1.80272	0.124867	-0.237198	-3.33289
PSMB8	17.5659	17.5968	17.4375	17.2926	17.2869	17.3893	17.4194	17.2734			4	4	0.83614	0.344022	0.13095	1.67061
PSMB9	16.8383	15.9183	16.2386	16.3637	17.4738	16.5807	16.4473	16.3853			4	4	0.561585	0.495216	-0.382051	-1.20263
PSMA5	20.1774	19.9323	19.9683	20.0235	19.9593	20.0488	20.0568	20.1152			4	4	0.116115	0.875952	-0.0196438	-0.312282
PSMB4	19.548	19.3496	19.6134	19.4896	19.5836	19.6348	19.558	19.492			4	4	0.477932	0.554018	-0.0669436	-1.05342
PSMB6	20.3808	19.8645	20.1707	20.2471	20.1278	20.0387	20.3891	20.1503			4	4	0.0276812	0.968033	-0.0107079	-0.0807716
PSMB5	19.4973	19.4876	19.4747	19.5226	19.4563	19.6907	19.6071	19.6885			4	4	1.0694	0.261909	-0.115115	-2.05852
ABCD3	19.1536	19.0984	19.2437	19.0994	19.2211	19.2138	19.2185	19.1811			4	4	0.847143	0.340728	-0.0598292	-1.68898
TMOD1	19.934	19.734	19.8321	19.9685	19.9102	20.1172	19.8801	20.122			4	4	0.836073	0.343998	-0.140249	-1.6705
SSFA2	18.1832	18.4584	18.327	18.4305	17.8975	18.2554	18.2991	18.3206			4	4	0.637446	0.445886	0.156635	1.33454
NDUFS1	18.9683	19.0096	18.9935	18.944	18.9494	18.9751	18.8933	18.8563			4	4	1.02178	0.27367	0.0603189	1.97935
POLD1	18.3313	18.2927	18.1781	18.4114	18.4017	18.3466	18.3177	18.2815			4	4	0.249445	0.73931	-0.0335078	-0.611895
TEAD1	17.2015	16.9994	16.7372	16.8535	16.8182	16.712	16.4555	16.7349			4	4	1.09835	0.254522	0.267759	2.10671
MAPK1	17.9074	18.1184	18.0672	18.0298	18.0199	18.1953	18.1138	18.2391			4	4	0.846606	0.340411	-0.111326	-1.68808
GCA	18.4183	18.2832	18.1156	18.0344	18.3291	18.2342	18.0292	17.8322			4	4	0.323174	0.673003	0.106707	0.761626
RXRB	15.515	16.1264	15.6719	15.8754	15.9832	15.6892	16.0004	16.1471			4	4	0.430231	0.586736	-0.157802	-0.966028
ERCC5	14.5657	14.9235	14.6919	14.7952	14.3311	14.5903	14.6118	14.4008			4	4	1.35	0.19152	0.260595	2.53019
GRN	16.3015	16.8357	16.2409	16.3527	15.7177	16.0278	16.1063	15.582			4	4	1.6809	0.137799	0.57427	3.10997
LAP3	20.0041	19.9711	19.9485	19.9002	20.0407	19.9046	19.9348	19.8112			4	4	0.261239	0.73142	0.0331364	0.636455
S100A2	18.1444	18.2542	17.8881	18.1346	18.0014	18.6546	17.8253	18.5749			4	4	0.3025	0.690617	-0.15872	-0.720505
GTF2E1	16.4072	16.6706	16.4499	16.3826	16.4964	16.1958	16.539	16.5857			4	4	0.0763278	0.917539	0.0233512	0.212401
GTF2E2	16.6652	16.4573	16.5856	16.541	16.719	16.5483	16.5023	16.573			4	4	0.138597	0.853807	-0.0233703	-0.366202
TPP2	18.6254	18.7946	18.7573	18.8623	18.8022	18.8746	18.8918	18.9764			4	4	1.0695	0.262051	-0.126311	-2.05868
IMPA1	18.1228	17.8107	17.7479	17.7805	17.7435	17.9031	17.7752	17.7184			4	4	0.362442	0.64279	0.080409	0.838133
CTGF	16.69	17.0489	17.0434	16.6932	15.9097	17.2593	16.8315	16.76			4	4	0.241285	0.748212	0.178725	0.59475
EPHA2	20.1002	20.3591	20.2693	20.3148	19.9821	20.3133	20.3036	20.3466			4	4	0.0867263	0.908984	0.0244699	0.239107
PTPN6	16.7697	16.8967	16.8435	16.7934	16.8889	16.8708	16.6707	16.5722			4	4	0.401911	0.608359	0.0751777	0.913178
SHC1	17.6131	17.4065	17.3659	17.3027	17.3828	17.2771	17.5148	17.484			4	4	0.0294711	0.966134	0.00738907	0.0858334
MPG	16.7801	16.8939	16.7493	16.8881	16.6418	16.4224	16.7342	16.6394			4	4	1.55216	0.156708	0.218373	2.88037
CRABP2	20.6714	20.4468	20.2528	20.324	20.8985	20.6226	20.3596	20.4509			4	4	0.482851	0.551858	-0.159182	-1.06232
KDM5A	15.409	14.3147	14.7941	13.7396	13.6989	12.9043	14.7149	14.7713			4	3	0.421743	0.59416	0.542013	0.950269
TKT	22.7572	22.4833	22.6257	22.3593	22.4644	22.27	22.5684	22.3561			4	4	0.624631	0.450991	0.141665	1.31244
RBMS1	17.1227	16.7931	17.1405	17.2518	17.0872	17.6827	17.5439	17.9131			4	4	1.27135	0.206804	-0.479712	-2.39668
PML	16.4169	16.5766	16.6728	16.3101	16.7448	16.7063	16.5967	16.4419			4	4	0.568679	0.491076	-0.128323	-1.21509
EEF1D	22.012	22.1987	21.9328	22.0997	22.1139	22.2482	22.1746	22.1957			4	4	0.987975	0.286355	-0.122303	-1.92321
OAS2	16.1932	15.0505	15.2923	15.0433	16.5662	15.6749	15.6787	15.6466			4	4	0.679363	0.422081	-0.496782	-1.40637
MARCKS	21.0882	21.1013	20.8464	20.9852	20.5075	20.5702	20.6981	20.7235			4	4	2.54813	0.0622286	0.380457	4.85731
GNA11	18.7444	18.7327	18.6472	18.6801	18.794	18.9288	18.7352	18.5952			4	4	0.370882	0.634984	-0.0622134	-0.854327
ALDH4A1	17.3084	17.4699	17.6651	17.4937	17.542	17.64	17.7813	17.5829			4	4	0.851744	0.338823	-0.152297	-1.69666
ERP29	22.0833	22.2706	22.3227	22.2059	22.2227	22.3033	22.4217	22.2202			4	4	0.458693	0.56597	-0.0713372	-1.0184
PRDX6	23.0935	23.1553	23.3157	23.1454	23.16	22.9589	23.2192	22.9645			4	4	0.580992	0.482501	0.101847	1.23664
BLVRB	21.1908	21.1045	21.0749	21.0454	21.1464	21.1405	21.1594	21.1099			4	4	0.482688	0.551828	-0.0351419	-1.06203
PRDX5	20.5615	20.4278	20.6274	20.5982	20.4262	20.3355	20.438	20.2957			4	4	1.73473	0.134541	0.179884	3.20775
DDT	20.9974	21.043	21.1652	21.1864	21.2042	21.2485	21.1958	20.927			4	4	0.21119	0.776226	-0.0458813	-0.53036
GCHFR	15.4483	16.2327	16.1914	16.132	16.3774	16.0531	16.0974	16.1571			4	4	0.371456	0.634683	-0.170143	-0.855424
PRDX3	21.971	22.0709	21.894	21.9074	21.9393	21.5366	21.841	21.5653			4	4	1.16957	0.232224	0.240263	2.22558
ATP5D	18.8871	18.7998	18.7862	18.6254	18.8106	18.842	18.7223	18.8229			4	4	0.156715	0.833677	-0.0247736	-0.408502
RPL12	22.3183	22.4009	22.2412	22.3527	22.418	22.286	22.2572	22.2125			4	4	0.257183	0.733636	0.0348692	0.628037
ECHS1	20.2246	20.1593	20.2363	20.1555	19.9903	20.2393	20.213	20.2519			4	4	0.115721	0.876077	0.0203009	0.311323
CMPK1	19.9496	19.8736	19.6977	19.7733	19.9242	19.8253	19.708	19.7488			4	4	0.111692	0.879895	0.0220017	0.301474
PEBP1	20.9559	20.9356	21.0236	20.8557	21.1725	21.1408	21.0808	21.0427			4	4	1.98561	0.103717	-0.166538	-3.6795
PDIA3	23.7251	24.1143	24.1606	24.0382	23.8726	23.862	24.0667	23.9236			4	4	0.301808	0.690891	0.0782776	0.719118
PPP2R1A	21.7698	21.6271	21.5641	21.6297	21.656	21.5103	21.56	21.4598			4	4	0.840175	0.342127	0.101159	1.67735
PPP2R1B	16.3774	16.4527	15.9709	16.3341	16.5134	16.3891	16.0785	16.3053			4	4	0.0982771	0.894888	-0.0378106	-0.268257
CDC27	17.2338	16.8287	17.1502	17.0577	17.3864	17.3013	17.2811	17.093			4	4	0.94263	0.300618	-0.197839	-1.8479
WEE1	14.5726	15.0912	15.9769	15.8046	15.3311	14.746	15.5053	15.1962			4	4	0.178579	0.810725	0.166662	0.458312
CDC25C	15.6892	16.1611	15.9954	16.0238	15.9311	15.3119	15.891	15.5784			4	4	0.819176	0.35309	0.289254	1.64226
PPIF	16.3965	16.4142	16.0873	16.4188	16.0152	16.3971	16.1209	16.3151			4	4	0.439541	0.580019	0.117112	0.983235
NKTR	18.1433	18.0606	18.0001	18.1258	18.0028	17.0275	18.2138	17.4885			4	4	0.727256	0.396517	0.3993	1.48772
NMT1	19.2182	18.9471	19.1688	19.1326	19.2919	19.1129	19.1784	19.0589			4	4	0.227348	0.761988	-0.0438514	-0.565164
HMOX2	17.6603	17.8533	17.9253	17.9021	17.6752	17.7482	18.0795	18.0065			4	4	0.138542	0.853755	-0.0420818	-0.366072
ADSS	19.7594	19.8704	19.8487	19.954	20.2516	20.2598	19.9588	20.2266			4	4	2.06363	0.0980067	-0.316069	-3.83218
LRPAP1	18.3288	18.4453	18.0705	18.1614	18.4243	18.2643	18.1966	18.3025			4	4	0.184172	0.804841	-0.0454421	-0.470851
TSPO	17.0518	16.4667	16.3712	16.1352	16.435	16.77	16.3992	16.8006			4	4	0.164965	0.823566	-0.0949249	-0.427451
ADSL	17.1163	17.1746	17.19	17.2731	16.8855	17.1473	17.2992	17.1321			4	4	0.338657	0.661332	0.072484	0.792029
CLIP1	17.179	17.2898	17.3211	17.2604	17.4812	17.4571	17.5205	17.5388	+	PI_8h_DMSO_8h	4	4	3.24849	0.0481081	-0.23684	-6.63742
SRI	19.625	19.453	19.4394	19.2918	19.3841	19.4543	19.3489	19.2721			4	4	0.516041	0.52607	0.0874982	1.12196
GSTT1	15.709	15.6824	15.636	15.2195	15.7059	16.3849	15.6151	15.853			4	4	0.784205	0.36962	-0.327975	-1.58367
SERPINB1	22.0116	21.9081	22.0162	21.8667	21.8903	21.9559	21.9415	21.8926			4	4	0.31481	0.679976	0.030612	0.745065
GCH1	17.0886	17.061	16.7141	16.9558	17.1628	17.2424	16.608	16.9264			4	4	0.0642624	0.929623	-0.030014	-0.180826
SLC7A1	18.6111	18.5209	18.8306	18.6018	18.5809	19.0635	19.2534	18.9837			4	4	1.09775	0.25442	-0.329265	-2.10571
ALDH1B1	19.2455	19.2712	19.2806	19.2647	19.2532	19.2243	19.2259	19.1477			4	4	1.1601	0.23574	0.0527501	2.20975
ALDH3A1	18.4377	18.3923	18.7726	18.6337	18.298	18.3285	18.5381	18.5015			4	4	0.635613	0.445511	0.142527	1.33138
POLR2B	18.5385	18.5391	18.63	18.5232	18.5887	18.5511	18.5247	18.5051			4	4	0.199744	0.789225	0.0153313	0.505359
SDHA	18.9262	18.9341	18.835	18.7791	18.7476	19.0178	18.9183	18.9598			4	4	0.249329	0.739272	-0.0422659	-0.611652
GDI1	18.9266	18.8102	18.8045	18.7409	18.9942	18.8541	18.7632	18.7618			4	4	0.127653	0.862417	-0.0227995	-0.340163
MAPK4	16.5579	20.1973	18.5104	16.2937	16.6811	21.11	20.8063	20.2552			3	4	0.632905	0.447251	-1.82332	-1.32672
MAT2A	19.3367	19.4505	19.4195	19.4704	19.8686	19.7155	19.668	19.8497	+	PI_8h_DMSO_8h	4	4	3.08743	0.0470545	-0.356152	-6.19117
PRKAR1B	13.0157	11.4213	12.7111	11.7788	11.8694	12.0054	12.1971	11.7652			4	3	0.292925	0.701041	0.272405	0.701245
CPS1	13.0184	13.0248	12.48	11.2778	11.4234	12.2661	12.2039	12.265			4	1	0.391233	0.61678	0.410644	0.893042
RRM2	18.7205	18.6544	18.7141	18.9375	19.0273	18.677	18.5961	18.9698			4	4	0.194872	0.794472	-0.0609579	-0.494626
SDC4	15.7364	16.3929	16.0466	16.45	15.8922	16.3639	16.1212	16.5139			4	4	0.114503	0.876805	-0.0663049	-0.308352
TIA1	16.6906	16.1378	15.8553	16.1841	16.5589	15.887	16.2859	16.1906			4	4	0.020922	0.976804	-0.0136693	-0.0614883
DNAJA1	19.2993	19.1267	18.9838	19.2694	19.6947	19.3428	19.1423	19.5441			4	4	0.949896	0.297374	-0.261176	-1.85997
AKT1	15.5656	15.4063	15.3567	15.5834	15.2944	15.0801	15.4548	15.6916			4	4	0.289072	0.703698	0.0977814	0.693457
AKT2	16.6404	17.0211	16.7902	16.8242	16.6884	16.5262	16.5561	16.5876			4	4	1.43233	0.175251	0.229412	2.67145
UQCRC1	20.0871	20.0678	20.0345	20.1005	20.0772	20.0277	20.0021	20.0655			4	4	0.621293	0.453418	0.0293489	1.30667
HIBADH	18.9675	18.7458	18.9381	18.8817	19.0464	18.5291	18.6434	18.5098			4	4	0.733274	0.392318	0.201122	1.49789
ATIC	21.1847	21.3212	21.3132	21.3513	21.3189	21.3192	21.3739	21.3245			4	4	0.480578	0.552493	-0.041492	-1.05821
HNRNPH3	20.6939	20.6152	20.7095	20.5068	20.3914	20.4597	20.5907	20.6267			4	4	0.784761	0.369536	0.11421	1.5846
HNRNPH1	22.3321	22.5173	22.4843	22.5516	22.3129	22.5176	22.5383	22.5683			4	4	0.0606655	0.933179	-0.0129452	-0.171286
YWHAB	24.6036	24.5639	24.586	24.595	24.499	24.6484	24.6732	24.7424			4	4	0.466353	0.56185	-0.0536451	-1.03238
SFN	21.3141	21.4728	21.5488	21.6036	21.4841	21.6546	21.6695	21.7719			4	4	0.942534	0.3005	-0.160168	-1.84774
STIP1	21.9206	21.8745	21.7924	21.8523	21.7689	21.8822	21.8545	21.9584			4	4	0.0445184	0.951108	-0.00604248	-0.127683
S100A11	24.3194	23.1745	23.3577	23.2792	23.8164	23.7037	23.8316	23.6823			4	4	0.365342	0.640173	-0.225799	-0.843706
L1CAM	16.4034	16.591	16.5382	16.4632	16.2218	16.4785	16.2298	16.4917			4	4	0.840578	0.342542	0.143499	1.67802
PRDX2	19.7134	19.6321	19.5734	19.668	19.7024	19.3743	19.5849	19.5633			4	4	0.572863	0.488208	0.0905428	1.22242
